TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C13,C14,D1,D2,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_05,id_06,id_19,id_20,DeviceType,DeviceInfo,TransactionDate,TransactionHour,TransactionDayOfWeek
3403459,1,10521466,117.0,W,15484,418.0,150.0,visa,226.0,debit,264.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,T,T,F,M0,T,T,,,,,,,,,2018-04-01 18:37:46,18,Sunday
3207888,0,5185463,57.95,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,26.0,26.0,26.0,26.0,26.0,,,,,,F,,,,,,,,,2018-01-30 00:24:23,0,Tuesday
3297134,0,7702226,311.95,W,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,12.0,1.0,331.0,331.0,,331.0,,,,,,,,,,,,,,,,2018-02-28 03:30:26,3,Wednesday
3240980,0,6057964,49.0,W,6530,206.0,150.0,mastercard,166.0,debit,441.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M0,T,T,,,,,,,,,2018-02-09 02:46:04,2,Friday
3170524,0,4059435,226.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,1.0,4.0,0.0,0.0,0.0,25.0,1.0,301.0,301.0,266.0,17.0,51.0,T,T,T,M0,T,T,,,,,,,,,2018-01-16 23:37:15,23,Tuesday
3334418,0,8554391,57.95,W,16533,553.0,150.0,discover,142.0,credit,327.0,87.0,14.0,,gmail.com,,4.0,2.0,0.0,0.0,1.0,6.0,3.0,0.0,,29.0,29.0,29.0,T,T,T,,,F,,,,,,,,,2018-03-10 00:13:11,0,Saturday
3416958,0,10868295,59.0,W,7919,194.0,150.0,mastercard,166.0,debit,315.0,87.0,10.0,,,,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,,515.0,1.0,T,T,T,M0,F,F,,,,,,,,,2018-04-05 18:58:15,18,Thursday
3505729,0,13617000,59.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,421.0,T,T,T,M0,T,T,,,,,,,,,2018-05-07 14:30:00,14,Monday
3504992,0,13566743,54.0,W,7585,553.0,150.0,visa,226.0,credit,476.0,87.0,,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,F,F,M1,T,F,,,,,,,,,2018-05-07 00:32:23,0,Monday
3454609,0,12059512,59.0,W,14649,548.0,150.0,visa,226.0,debit,476.0,87.0,50.0,,,,2.0,4.0,0.0,0.0,0.0,9.0,2.0,57.0,56.0,,37.0,466.0,T,T,T,M0,T,F,,,,,,,,,2018-04-19 13:51:52,13,Thursday
3340446,1,8720489,390.0,W,9803,583.0,150.0,visa,226.0,credit,184.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,F,F,M1,F,T,,,,,,,,,2018-03-11 22:21:29,22,Sunday
3415166,0,10809739,12.05,C,16136,204.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,M0,,,-5.0,160307.0,0.0,0.0,266.0,325.0,desktop,Windows,2018-04-05 02:42:19,2,Thursday
3019800,0,828016,226.0,W,2755,404.0,150.0,mastercard,102.0,credit,123.0,87.0,2.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,T,T,T,M0,F,T,,,,,,,,,2017-12-10 14:00:16,14,Sunday
3498944,0,13391254,77.0,W,17188,321.0,150.0,visa,226.0,debit,122.0,87.0,,,anonymous.com,,3.0,3.0,0.0,0.0,0.0,21.0,3.0,636.0,636.0,476.0,637.0,637.0,T,T,F,M0,T,,,,,,,,,,2018-05-04 23:47:34,23,Friday
3269500,0,6897841,34.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,0.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,F,M1,T,T,,,,,,,,,2018-02-18 20:04:01,20,Sunday
3030857,0,1044704,209.95,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,10.0,,,,5.0,2.0,0.0,0.0,3.0,47.0,4.0,480.0,480.0,,371.0,479.0,T,T,T,,,T,,,,,,,,,2017-12-13 02:11:44,2,Wednesday
3520377,0,14057478,34.0,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,20.0,,anonymous.com,,1.0,2.0,0.0,0.0,0.0,4.0,1.0,63.0,63.0,63.0,28.0,63.0,T,T,T,M0,F,F,,,,,,,,,2018-05-12 16:51:18,16,Saturday
3256697,0,6545298,171.0,W,5772,298.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,,3.0,4.0,0.0,0.0,1.0,7.0,2.0,246.0,236.0,8.0,8.0,8.0,,,,M0,T,F,,,,,,,,,2018-02-14 18:08:18,18,Wednesday
3306911,1,7948529,108.5,W,7431,555.0,150.0,visa,226.0,debit,330.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,0.0,5.0,1.0,191.0,191.0,191.0,0.0,191.0,T,T,T,M0,F,F,,,,,,,,,2018-03-02 23:55:29,23,Friday
3414725,0,10800884,30.802,C,15885,545.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,285740.0,0.0,0.0,266.0,507.0,desktop,Windows,2018-04-05 00:14:44,0,Thursday
3174606,0,4198587,117.0,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M1,F,F,,,,,,,,,2018-01-18 14:16:27,14,Thursday
3180482,1,4343993,7.929,C,9026,545.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,169.0,225.0,0.0,49.0,0.0,12.0,10.0,20.0,,531.0,0.0,0.0,,,,M2,,,-5.0,398283.0,4.0,-1.0,254.0,507.0,mobile,SM-A300H Build/LRX22G,2018-01-20 06:39:53,6,Saturday
3281289,0,7259512,117.0,W,16538,555.0,150.0,mastercard,117.0,debit,272.0,87.0,828.0,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,11.0,2.0,137.0,137.0,326.0,326.0,326.0,T,F,F,M0,T,F,,,,,,,,,2018-02-23 00:31:52,0,Friday
3398928,0,10419437,117.0,W,12449,174.0,150.0,mastercard,117.0,debit,143.0,87.0,7.0,,yahoo.com,,3.0,1.0,0.0,0.0,0.0,10.0,3.0,9.0,9.0,582.0,582.0,582.0,T,T,T,M0,F,T,,,,,,,,,2018-03-31 14:17:17,14,Saturday
3170997,1,4068763,206.0,W,17188,321.0,150.0,visa,226.0,debit,122.0,87.0,,,,,5.0,3.0,0.0,0.0,0.0,20.0,4.0,186.0,186.0,,186.0,186.0,,,,M0,T,F,,,,,,,,,2018-01-17 02:12:43,2,Wednesday
3247348,0,6235534,184.95,W,1815,369.0,150.0,mastercard,117.0,debit,264.0,87.0,1.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-02-11 04:05:34,4,Sunday
3292647,0,7590799,58.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,3.0,1.0,9.0,9.0,10.0,10.0,10.0,,,,,,T,,,,,,,,,2018-02-26 20:33:19,20,Monday
3244535,0,6187534,226.0,W,5170,184.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,3.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,,546.0,546.0,546.0,,,,M0,F,T,,,,,,,,,2018-02-10 14:45:34,14,Saturday
3315957,0,8100852,59.0,W,2361,555.0,150.0,visa,226.0,debit,225.0,87.0,0.0,,,,4.0,3.0,0.0,0.0,1.0,73.0,4.0,301.0,301.0,,493.0,493.0,T,T,T,M0,T,F,,,,,,,,,2018-03-04 18:14:12,18,Sunday
3287085,0,7416406,107.95,W,8320,476.0,150.0,visa,166.0,debit,203.0,87.0,4.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,3.0,1.0,13.0,13.0,13.0,13.0,13.0,T,T,T,,,F,,,,,,,,,2018-02-24 20:06:46,20,Saturday
3062810,0,1652291,107.95,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,T,,,,,,,,,2017-12-20 02:58:11,2,Wednesday
3401544,1,10454468,87.95,W,13108,215.0,150.0,visa,226.0,debit,191.0,87.0,9.0,,,,1.0,1.0,0.0,0.0,1.0,15.0,1.0,157.0,157.0,,157.0,157.0,T,T,T,,,F,,,,,,,,,2018-04-01 00:01:08,0,Sunday
3249029,1,6300001,61.992,C,10568,204.0,185.0,visa,226.0,credit,,,,645.0,gmail.com,gmail.com,11.0,11.0,0.0,3.0,0.0,3.0,3.0,9.0,,0.0,0.0,0.0,,,,M2,,,-5.0,152765.0,0.0,0.0,427.0,340.0,mobile,SM-J320M Build/LMY47V,2018-02-11 22:00:01,22,Sunday
3360984,0,9318350,29.0,W,8320,476.0,150.0,visa,166.0,debit,299.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M1,T,F,,,,,,,,,2018-03-18 20:25:50,20,Sunday
3049489,0,1432261,107.95,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,7.0,,gmail.com,,124.0,115.0,0.0,0.0,93.0,462.0,99.0,500.0,500.0,500.0,404.0,500.0,T,T,T,,,F,,,,,,,,,2017-12-17 13:51:01,13,Sunday
3431529,0,11305954,57.95,W,18227,583.0,150.0,visa,226.0,credit,204.0,87.0,41.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,,3.0,,T,T,T,,,T,,,,,,,,,2018-04-10 20:32:34,20,Tuesday
3056531,0,1558901,49.0,W,12740,555.0,150.0,visa,226.0,debit,264.0,87.0,16.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,14.0,14.0,14.0,14.0,T,T,T,M0,T,F,,,,,,,,,2017-12-19 01:01:41,1,Tuesday
3206152,0,5149450,280.0,W,6019,583.0,150.0,visa,226.0,credit,436.0,87.0,0.0,,msn.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,11.0,0.0,T,T,T,M1,F,F,,,,,,,,,2018-01-29 14:24:10,14,Monday
3543637,0,14720647,97.0,W,17729,300.0,150.0,visa,166.0,debit,315.0,87.0,10.0,,yahoo.com,,2.0,4.0,0.0,0.0,0.0,22.0,1.0,0.0,,169.0,115.0,169.0,T,T,F,M1,T,F,,,,,,,,,2018-05-20 09:04:07,9,Sunday
3039469,0,1223311,98.95,W,9500,321.0,150.0,visa,226.0,debit,433.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,F,,,,,,,,,2017-12-15 03:48:31,3,Friday
3225400,0,5618568,139.97,W,4272,111.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,10.0,10.0,0.0,0.0,8.0,38.0,8.0,397.0,397.0,91.0,91.0,396.0,,,,,,F,,,,,,,,,2018-02-04 00:42:48,0,Sunday
3495137,0,13304306,58.95,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,5.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,212.0,212.0,12.0,12.0,12.0,T,T,T,,,F,,,,,,,,,2018-05-03 23:38:26,23,Thursday
3217774,0,5466610,86.0,W,12598,111.0,150.0,visa,166.0,debit,494.0,87.0,4.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,13.0,8.0,7.0,13.0,13.0,T,T,T,M2,T,F,,,,,,,,,2018-02-02 06:30:10,6,Friday
3361003,0,9318679,59.0,W,3085,555.0,150.0,visa,166.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M0,T,F,,,,,,,,,2018-03-18 20:31:19,20,Sunday
3244499,0,6186809,125.95,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,1.0,20.0,2.0,405.0,405.0,8.0,405.0,154.0,,,,,,F,,,,,,,,,2018-02-10 14:33:29,14,Saturday
3490070,0,13189023,35.95,W,18350,472.0,150.0,visa,166.0,debit,143.0,87.0,2.0,,gmail.com,,9.0,7.0,0.0,0.0,4.0,18.0,9.0,281.0,281.0,0.0,631.0,0.0,T,T,F,,,T,,,,,,,,,2018-05-02 15:37:03,15,Wednesday
3484471,0,13032577,527.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,196.0,196.0,196.0,T,T,F,M0,T,T,,,,,,,,,2018-04-30 20:09:37,20,Monday
3205046,0,5090580,29.0,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,13.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,T,,,,,,,,,2018-01-28 22:03:00,22,Sunday
3237621,0,5965840,206.0,W,8431,269.0,150.0,mastercard,224.0,debit,269.0,87.0,28.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,F,,,,,,,,,2018-02-08 01:10:40,1,Thursday
3491486,0,13208766,57.95,W,1113,,150.0,visa,226.0,debit,251.0,87.0,5.0,,gmail.com,,9.0,13.0,0.0,0.0,9.0,28.0,8.0,163.0,62.0,118.0,118.0,164.0,T,T,T,,,F,,,,,,,,,2018-05-02 21:06:06,21,Wednesday
3193834,0,4750909,59.0,W,10112,360.0,150.0,visa,166.0,debit,325.0,87.0,940.0,,,,1.0,1.0,0.0,0.0,0.0,6.0,1.0,97.0,97.0,,97.0,437.0,T,F,F,M1,F,F,,,,,,,,,2018-01-24 23:41:49,23,Wednesday
3169202,0,4036942,40.0,S,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,,181.0,,anonymous.com,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,,,,,,,,,,,0.0,73735.0,0.0,0.0,622.0,533.0,desktop,MacOS,2018-01-16 17:22:22,17,Tuesday
2998413,0,336871,108.95,W,7078,479.0,150.0,visa,226.0,debit,143.0,87.0,,,gmail.com,,10.0,4.0,0.0,0.0,3.0,37.0,8.0,0.0,,242.0,148.0,333.0,,,,,,T,,,,,,,,,2017-12-04 21:34:31,21,Monday
3004364,0,473488,80.0,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,,,aol.com,,4.0,3.0,0.0,0.0,1.0,26.0,4.0,139.0,139.0,482.0,187.0,365.0,,,,,,T,,,,,,,,,2017-12-06 11:31:28,11,Wednesday
3286840,0,7412654,159.95,W,6004,420.0,150.0,mastercard,117.0,debit,143.0,87.0,7.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-02-24 19:04:14,19,Saturday
3375869,0,9752966,83.26,W,15066,170.0,150.0,mastercard,102.0,credit,387.0,87.0,1074.0,,comcast.net,,3.0,5.0,0.0,0.0,1.0,4.0,2.0,197.0,197.0,197.0,30.0,197.0,T,F,F,,,F,,,,,,,,,2018-03-23 21:09:26,21,Friday
3533427,0,14420167,36.5,W,1607,542.0,150.0,visa,226.0,debit,299.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,F,M0,T,T,,,,,,,,,2018-05-16 21:36:07,21,Wednesday
3420553,0,10961435,82.0,W,7224,173.0,150.0,visa,166.0,debit,204.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,F,,,,,,,,,2018-04-06 20:50:35,20,Friday
3424123,0,11052642,81.95,W,18018,452.0,150.0,mastercard,117.0,debit,264.0,87.0,6.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,5.0,2.0,14.0,14.0,56.0,15.0,56.0,T,T,T,,,T,,,,,,,,,2018-04-07 22:10:42,22,Saturday
3155586,0,3616909,39.5,W,2884,490.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,49.0,49.0,50.0,50.0,50.0,,,,M0,T,F,,,,,,,,,2018-01-11 20:41:49,20,Thursday
3032376,0,1096721,35.0,H,16075,514.0,150.0,mastercard,102.0,credit,384.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,155655.0,0.0,0.0,633.0,439.0,desktop,Windows,2017-12-13 16:38:41,16,Wednesday
3426400,0,11132134,117.0,W,7919,194.0,150.0,mastercard,166.0,debit,204.0,87.0,30.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,6.0,2.0,94.0,94.0,,128.0,128.0,T,T,T,M1,T,T,,,,,,,,,2018-04-08 20:15:34,20,Sunday
3161531,0,3785727,85.95,W,4029,594.0,150.0,visa,226.0,debit,433.0,87.0,21.0,,hotmail.com,,38.0,32.0,0.0,0.0,41.0,116.0,32.0,0.0,,414.0,0.0,329.0,T,T,T,,,T,,,,,,,,,2018-01-13 19:35:27,19,Saturday
3319566,0,8190405,39.0,W,3681,513.0,150.0,visa,166.0,debit,226.0,87.0,,,ymail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,T,T,F,M0,F,F,,,,,,,,,2018-03-05 19:06:45,19,Monday
3133576,0,3014052,218.0,W,16132,111.0,150.0,visa,226.0,debit,264.0,87.0,1641.0,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,7.0,2.0,230.0,230.0,19.0,230.0,230.0,T,T,T,M0,F,F,,,,,,,,,2018-01-04 21:14:12,21,Thursday
3113822,0,2508562,50.0,H,6021,321.0,150.0,visa,226.0,credit,310.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,,,,,,,,,,-5.0,67716.0,1.0,0.0,352.0,535.0,mobile,iOS Device,2017-12-30 00:49:22,0,Saturday
3057489,0,1573171,28.97,W,17598,268.0,150.0,visa,166.0,debit,337.0,87.0,2.0,,yahoo.com,,132.0,121.0,0.0,0.0,83.0,450.0,108.0,183.0,183.0,498.0,448.0,498.0,T,T,T,,,T,,,,,,,,,2017-12-19 04:59:31,4,Tuesday
3029591,0,1028921,59.0,W,16751,111.0,150.0,visa,226.0,debit,231.0,87.0,1.0,,icloud.com,,4.0,4.0,0.0,0.0,1.0,6.0,3.0,14.0,14.0,440.0,440.0,440.0,T,T,T,M0,F,T,,,,,,,,,2017-12-12 21:48:41,21,Tuesday
3560581,0,15251325,103.95,W,6530,206.0,150.0,mastercard,126.0,debit,191.0,87.0,,,aol.com,,143.0,134.0,0.0,0.0,311.0,883.0,131.0,70.0,70.0,653.0,653.0,70.0,,,,,,F,,,,,,,,,2018-05-26 12:28:45,12,Saturday
3128235,0,2911570,32.415,C,2115,415.0,185.0,mastercard,195.0,credit,,,,,anonymous.com,anonymous.com,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,,270.0,0.0,5.0,,,,M2,,,-15.0,,,,,,,,2018-01-03 16:46:10,16,Wednesday
3116467,0,2574452,112.0,W,1939,360.0,150.0,visa,166.0,debit,327.0,87.0,273.0,,,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,21.0,21.0,,21.0,21.0,T,F,F,M0,F,F,,,,,,,,,2017-12-30 19:07:32,19,Saturday
3358278,0,9235915,59.0,W,10057,225.0,150.0,mastercard,224.0,debit,441.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,F,,,,,,,,,2018-03-17 21:31:55,21,Saturday
3262486,0,6705346,25.95,W,15986,360.0,150.0,mastercard,229.0,debit,325.0,87.0,247.0,,gmail.com,,6.0,4.0,0.0,0.0,4.0,25.0,5.0,325.0,325.0,332.0,332.0,332.0,T,F,F,,,F,,,,,,,,,2018-02-16 14:35:46,14,Friday
3248349,0,6287152,48.95,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,12.0,,gmail.com,,3.0,3.0,0.0,0.0,1.0,5.0,3.0,27.0,27.0,124.0,62.0,124.0,T,T,T,,,T,,,,,,,,,2018-02-11 18:25:52,18,Sunday
3174428,0,4188712,59.0,W,8140,453.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,3.0,1.0,15.0,15.0,0.0,15.0,15.0,,,,M0,T,F,,,,,,,,,2018-01-18 11:31:52,11,Thursday
3388992,0,10145653,47.95,W,9992,455.0,150.0,mastercard,126.0,debit,205.0,87.0,,,gmail.com,,4.0,3.0,0.0,0.0,3.0,5.0,4.0,24.0,24.0,24.0,24.0,24.0,,,,,,F,,,,,,,,,2018-03-28 10:14:13,10,Wednesday
3380452,0,9873077,24.108,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,outlook.es,outlook.es,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,224952.0,2.0,-27.0,417.0,417.0,mobile,,2018-03-25 06:31:17,6,Sunday
3327665,0,8382092,54.0,W,7919,194.0,150.0,mastercard,166.0,debit,494.0,87.0,,,icloud.com,,1.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,5.0,4.0,4.0,4.0,,,,M0,T,F,,,,,,,,,2018-03-08 00:21:32,0,Thursday
3047458,0,1375575,25.0,H,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,33546.0,10.0,-7.0,337.0,214.0,mobile,iOS Device,2017-12-16 22:06:15,22,Saturday
3272746,0,7004655,98.5,W,10616,583.0,150.0,visa,226.0,credit,310.0,87.0,12.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,T,T,T,M1,F,T,,,,,,,,,2018-02-20 01:44:15,1,Tuesday
3070782,0,1793205,82.95,W,12866,303.0,150.0,visa,226.0,debit,441.0,87.0,14.0,,aol.com,,10.0,6.0,0.0,0.0,3.0,22.0,10.0,78.0,78.0,123.0,78.0,78.0,T,T,T,,,T,,,,,,,,,2017-12-21 18:06:45,18,Thursday
3193483,0,4745096,76.256,C,5812,408.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,1.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,8.0,8.0,0.0,8.0,,,,M2,,,,,,,,,,,2018-01-24 22:04:56,22,Wednesday
3524447,0,14160500,29.0,W,8431,269.0,150.0,mastercard,224.0,debit,387.0,87.0,1.0,,gmail.com,,3.0,1.0,0.0,0.0,0.0,4.0,3.0,27.0,27.0,43.0,43.0,43.0,T,T,T,M0,F,T,,,,,,,,,2018-05-13 21:28:20,21,Sunday
3536398,1,14505335,1392.36,W,12002,111.0,150.0,mastercard,224.0,debit,191.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,F,F,M0,T,F,,,,,,,,,2018-05-17 21:15:35,21,Thursday
3486511,0,13103218,159.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,38.0,,,,5.0,4.0,0.0,0.0,1.0,35.0,5.0,633.0,633.0,,78.0,634.0,T,T,T,,,T,,,,,,,,,2018-05-01 15:46:58,15,Tuesday
3279767,0,7232631,30.0,H,16075,514.0,150.0,mastercard,102.0,credit,337.0,87.0,,,yahoo.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-10.0,70245.0,,,,,desktop,Trident/7.0,2018-02-22 17:03:51,17,Thursday
3328777,0,8435055,806.95,W,4217,225.0,150.0,mastercard,224.0,debit,448.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2018-03-08 15:04:15,15,Thursday
3396678,0,10352775,23.866,C,15885,545.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,,,,,,,,,2018-03-30 19:46:15,19,Friday
3040220,0,1262452,107.95,W,2616,,150.0,discover,102.0,credit,315.0,87.0,0.0,,anonymous.com,,4.0,2.0,0.0,0.0,3.0,19.0,4.0,334.0,334.0,334.0,484.0,484.0,T,T,T,,,T,,,,,,,,,2017-12-15 14:40:52,14,Friday
3379603,0,9847537,226.0,W,12260,236.0,150.0,visa,226.0,debit,204.0,87.0,0.0,,yahoo.com,,2.0,3.0,0.0,0.0,0.0,32.0,2.0,596.0,584.0,596.0,102.0,596.0,T,T,T,M0,T,F,,,,,,,,,2018-03-24 23:25:37,23,Saturday
3139830,0,3171262,104.47,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,,,,,F,,,,,,,,,2018-01-06 16:54:22,16,Saturday
3375442,0,9745991,110.5,W,12544,321.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,,,,,,,,,,2018-03-23 19:13:11,19,Friday
3001226,0,408152,150.0,S,14196,399.0,150.0,american express,185.0,credit,441.0,87.0,,,,yahoo.com,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,103607.0,0.0,0.0,410.0,161.0,desktop,Trident/7.0,2017-12-05 17:22:32,17,Tuesday
3124292,0,2764275,117.0,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,1756.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,22.0,22.0,22.0,22.0,22.0,T,F,F,M0,T,F,,,,,,,,,2018-01-01 23:51:15,23,Monday
3356726,0,9210491,159.95,W,5629,490.0,150.0,visa,226.0,debit,231.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-03-17 14:28:11,14,Saturday
3437076,0,11477830,484.88,W,7861,494.0,150.0,visa,226.0,credit,299.0,87.0,5.0,,yahoo.com,,3.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,,562.0,562.0,562.0,T,T,F,,,T,,,,,,,,,2018-04-12 20:17:10,20,Thursday
